Customer_id,Recency,Frequency,Total,R,F,M,RFM_score
CUSTOMER_05552,170,1,37.089999999999996,4,1,1,411
CUSTOMER_05553,232,1,42.089999999999996,3,1,1,311
CUSTOMER_05554,315,1,57.75,2,1,2,212
CUSTOMER_05555,185,1,221.79000000000002,3,1,5,315
CUSTOMER_05556,166,1,42.4,4,1,1,411
CUSTOMER_05557,199,1,139.0,3,1,4,314
CUSTOMER_05558,199,1,94.84,3,1,3,313
CUSTOMER_05559,120,1,37.32,4,1,1,411
CUSTOMER_05560,181,1,167.07000000000002,3,1,4,314
CUSTOMER_05561,29,1,55.59,5,1,2,512
CUSTOMER_05562,289,1,238.15,2,1,5,215
CUSTOMER_05563,351,1,185.13,2,1,4,214
CUSTOMER_05564,335,1,77.57,2,1,2,212
CUSTOMER_05565,231,1,165.79000000000002,3,1,4,314
CUSTOMER_05566,320,1,117.94,2,1,3,213
CUSTOMER_05567,213,1,55.36,3,1,2,312
CUSTOMER_05568,154,1,57.0,4,1,2,412
CUSTOMER_05569,256,1,228.14000000000001,2,1,5,215
CUSTOMER_05570,51,1,54.129999999999995,5,1,1,511
CUSTOMER_05571,264,1,17.78,2,1,1,211
CUSTOMER_05572,358,1,73.34,2,1,2,212
CUSTOMER_05573,64,1,247.68,5,1,5,515
CUSTOMER_05574,92,1,38.78,5,1,1,511
CUSTOMER_05575,367,1,235.13,2,1,5,215
CUSTOMER_05576,496,1,80.56,1,1,2,112
CUSTOMER_05577,13,1,47.43,5,1,1,511
CUSTOMER_05578,69,1,127.88,5,1,3,513
CUSTOMER_05579,182,1,387.67,3,1,5,315
CUSTOMER_05580,538,1,286.09,1,1,5,115
CUSTOMER_05581,498,1,211.37,1,1,5,115
CUSTOMER_05582,55,1,74.5,5,1,2,512
CUSTOMER_05583,71,1,267.01,5,1,5,515
CUSTOMER_05584,178,1,139.98000000000002,3,1,4,314
CUSTOMER_05585,39,1,88.97,5,1,3,513
CUSTOMER_05586,21,1,411.16,5,1,5,515
CUSTOMER_05587,267,1,91.18,2,1,3,213
CUSTOMER_05588,494,1,45.55,1,1,1,111
CUSTOMER_05589,119,1,314.21,4,1,5,415
CUSTOMER_05590,274,1,110.69,2,1,3,213
CUSTOMER_05591,110,1,59.06,4,1,2,412
CUSTOMER_05592,151,1,298.5,4,1,5,415
CUSTOMER_05593,334,1,131.95000000000002,2,1,4,214
CUSTOMER_05594,186,1,352.33000000000004,3,1,5,315
CUSTOMER_05595,389,1,48.69,1,1,1,111
CUSTOMER_05596,336,1,96.88,2,1,3,213
CUSTOMER_05597,545,1,294.42,1,1,5,115
CUSTOMER_05598,50,1,175.77,5,1,4,514
CUSTOMER_05599,252,1,221.70000000000002,2,1,5,215
CUSTOMER_05600,414,1,44.239999999999995,1,1,1,111
CUSTOMER_05601,452,1,265.92,1,1,5,115
CUSTOMER_05602,322,1,442.18,2,1,5,215
CUSTOMER_05603,154,1,1083.7800000000002,4,1,5,415
CUSTOMER_05604,196,1,218.55,3,1,5,315
CUSTOMER_05605,327,1,66.00999999999999,2,1,2,212
CUSTOMER_05606,6,1,101.36,5,1,3,513
CUSTOMER_05607,49,1,230.44,5,1,5,515
CUSTOMER_05608,418,1,117.46000000000001,1,1,3,113
CUSTOMER_05609,532,1,298.38,1,1,5,115
CUSTOMER_05610,319,1,82.82,2,1,2,212
CUSTOMER_05611,27,1,17.97,5,1,1,511
CUSTOMER_05612,463,1,121.38,1,1,3,113
CUSTOMER_05613,43,1,427.58,5,1,5,515
CUSTOMER_05614,432,1,63.37,1,1,2,112
CUSTOMER_05615,47,1,313.11,5,1,5,515
CUSTOMER_05616,225,1,36.75,3,1,1,311
CUSTOMER_05617,191,1,139.60999999999999,3,1,4,314
CUSTOMER_05618,154,1,161.04,4,1,4,414
CUSTOMER_05619,247,1,121.39,3,1,3,313
CUSTOMER_05620,77,1,754.81,5,1,5,515
CUSTOMER_05621,438,1,133.08,1,1,4,114
CUSTOMER_05622,435,1,137.99,1,1,4,114
CUSTOMER_05623,369,1,88.56,1,1,3,113
CUSTOMER_05624,192,1,107.1,3,1,3,313
CUSTOMER_05625,40,1,119.79,5,1,3,513
CUSTOMER_05626,78,1,254.41,5,1,5,515
CUSTOMER_05627,49,1,21.4,5,1,1,511
CUSTOMER_05628,61,1,48.77,5,1,1,511
CUSTOMER_05629,180,1,63.05,3,1,2,312
CUSTOMER_05630,236,1,53.53,3,1,1,311
CUSTOMER_05631,423,1,115.44,1,1,3,113
CUSTOMER_05632,562,1,160.67000000000002,1,1,4,114
CUSTOMER_05633,250,1,660.39,2,1,5,215
CUSTOMER_05634,339,1,215.25,2,1,5,215
CUSTOMER_05635,15,1,727.1,5,1,5,515
CUSTOMER_05636,462,1,83.55000000000001,1,1,2,112
CUSTOMER_05637,503,1,92.68,1,1,3,113
CUSTOMER_05638,244,1,39.089999999999996,3,1,1,311
CUSTOMER_05639,356,1,64.62,2,1,2,212
CUSTOMER_05640,32,1,72.44,5,1,2,512
CUSTOMER_05641,106,1,68.13,4,1,2,412
CUSTOMER_05642,112,1,78.44,4,1,2,412
CUSTOMER_05643,175,1,40.1,3,1,1,311
CUSTOMER_05644,181,1,385.52,3,1,5,315
CUSTOMER_05645,80,1,254.66,5,1,5,515
CUSTOMER_05646,400,1,103.61,1,1,3,113
CUSTOMER_05647,358,1,56.83,2,1,2,212
CUSTOMER_05648,120,1,139.77,4,1,4,414
CUSTOMER_05649,323,1,165.8,2,1,4,214
CUSTOMER_05650,74,1,90.62,5,1,3,513
CUSTOMER_05651,343,1,68.02,2,1,2,212
CUSTOMER_05652,286,1,32.92,2,1,1,211
CUSTOMER_05653,79,1,546.12,5,1,5,515
CUSTOMER_05654,241,1,116.94,3,1,3,313
CUSTOMER_05655,6,1,138.84,5,1,4,514
CUSTOMER_05656,44,1,213.54,5,1,5,515
CUSTOMER_05657,304,1,121.98,2,1,3,213
CUSTOMER_05658,12,1,117.58,5,1,3,513
CUSTOMER_05659,167,1,38.62,4,1,1,411
CUSTOMER_05660,167,1,69.03,4,1,2,412
CUSTOMER_05661,297,1,214.41,2,1,5,215
CUSTOMER_05662,356,1,76.75999999999999,2,1,2,212
CUSTOMER_05663,413,1,170.84,1,1,4,114
CUSTOMER_05664,345,1,136.26999999999998,2,1,4,214
CUSTOMER_05665,508,1,79.52000000000001,1,1,2,112
CUSTOMER_05666,344,1,51.85,2,1,1,211
CUSTOMER_05667,357,1,234.56,2,1,5,215
CUSTOMER_05668,274,1,68.89,2,1,2,212
CUSTOMER_05669,155,1,63.69,4,1,2,412
CUSTOMER_05670,102,1,141.66,4,1,4,414
CUSTOMER_05671,103,1,137.76,4,1,4,414
CUSTOMER_05672,543,1,70.79,1,1,2,112
CUSTOMER_05673,91,1,27.77,5,1,1,511
CUSTOMER_05674,52,1,87.94,5,1,3,513
CUSTOMER_05675,420,1,77.11,1,1,2,112
CUSTOMER_05676,351,1,41.85,2,1,1,211
CUSTOMER_05677,183,1,172.1,3,1,4,314
CUSTOMER_05678,118,1,47.83,4,1,1,411
CUSTOMER_05679,483,1,129.73000000000002,1,1,4,114
CUSTOMER_05680,287,1,50.85,2,1,1,211
CUSTOMER_05681,135,1,113.09,4,1,3,413
CUSTOMER_05682,159,1,100.24000000000001,4,1,3,413
CUSTOMER_05683,432,1,102.03,1,1,3,113
CUSTOMER_05684,288,1,1471.51,2,1,5,215
CUSTOMER_05685,436,1,158.04000000000002,1,1,4,114
CUSTOMER_05686,201,1,103.64,3,1,3,313
CUSTOMER_05687,404,1,380.67999999999995,1,1,5,115
CUSTOMER_05688,385,1,373.9,1,1,5,115
CUSTOMER_05689,27,1,42.5,5,1,1,511
CUSTOMER_05690,194,1,59.36,3,1,2,312
CUSTOMER_05691,341,1,53.01,2,1,1,211
CUSTOMER_05692,177,1,25.0,3,1,1,311
CUSTOMER_05693,271,1,55.1,2,1,2,212
CUSTOMER_05694,119,1,94.52000000000001,4,1,3,413
CUSTOMER_05695,187,1,74.17,3,1,2,312
CUSTOMER_05696,241,1,64.87,3,1,2,312
CUSTOMER_05697,228,1,139.52,3,1,4,314
CUSTOMER_05698,86,1,199.0,5,1,4,514
CUSTOMER_05699,243,1,65.71000000000001,3,1,2,312
CUSTOMER_05700,205,1,79.56,3,1,2,312
CUSTOMER_05701,156,1,40.68,4,1,1,411
CUSTOMER_05702,137,1,103.6,4,1,3,413
CUSTOMER_05703,258,1,64.53,2,1,2,212
CUSTOMER_05704,223,1,45.01,3,1,1,311
CUSTOMER_05705,435,1,73.15,1,1,2,112
CUSTOMER_05706,445,1,206.75,1,1,5,115
CUSTOMER_05707,395,1,64.1,1,1,2,112
CUSTOMER_05708,79,1,234.39,5,1,5,515
CUSTOMER_05709,261,1,75.08,2,1,2,212
CUSTOMER_05710,244,1,68.72,3,1,2,312
CUSTOMER_05711,426,1,87.67,1,1,3,113
CUSTOMER_05712,416,1,186.95,1,1,4,114
CUSTOMER_05713,370,1,28.169999999999998,1,1,1,111
CUSTOMER_05714,18,1,114.85,5,1,3,513
CUSTOMER_05715,52,1,44.379999999999995,5,1,1,511
CUSTOMER_05716,294,1,89.19,2,1,3,213
CUSTOMER_05717,134,1,488.15,4,1,5,415
CUSTOMER_05718,284,1,105.38,2,1,3,213
CUSTOMER_05719,91,1,92.5,5,1,3,513
CUSTOMER_05720,136,1,42.39,4,1,1,411
CUSTOMER_05721,405,1,227.22,1,1,5,115
CUSTOMER_05722,216,1,177.52,3,1,4,314
CUSTOMER_05723,249,1,95.02,3,1,3,313
CUSTOMER_05724,418,1,75.07,1,1,2,112
CUSTOMER_05725,175,1,35.0,3,1,1,311
CUSTOMER_05726,496,1,321.54,1,1,5,115
CUSTOMER_05727,109,1,116.6,4,1,3,413
CUSTOMER_05728,298,1,71.63,2,1,2,212
CUSTOMER_05729,207,1,71.64,3,1,2,312
CUSTOMER_05730,53,1,154.81,5,1,4,514
CUSTOMER_05731,245,1,288.29,3,1,5,315
CUSTOMER_05732,512,1,133.98,1,1,4,114
CUSTOMER_05733,12,1,233.87,5,1,5,515
CUSTOMER_05734,189,1,200.93,3,1,4,314
CUSTOMER_05735,26,1,246.04,5,1,5,515
CUSTOMER_05736,473,1,246.03,1,1,5,115
CUSTOMER_05737,321,1,37.53,2,1,1,211
CUSTOMER_05738,40,1,265.53,5,1,5,515
CUSTOMER_05739,239,1,105.38,3,1,3,313
CUSTOMER_05740,150,1,53.7,4,1,1,411
CUSTOMER_05741,82,1,93.18,5,1,3,513
CUSTOMER_05742,15,1,29.22,5,1,1,511
CUSTOMER_05743,161,1,119.45,4,1,3,413
CUSTOMER_05744,507,1,29.42,1,1,1,111
CUSTOMER_05745,243,1,403.8,3,1,5,315
CUSTOMER_05746,177,1,63.62,3,1,2,312
CUSTOMER_05747,448,1,397.31,1,1,5,115
CUSTOMER_05748,470,1,70.7,1,1,2,112
CUSTOMER_05749,243,1,216.82999999999998,3,1,5,315
CUSTOMER_05750,510,1,50.86,1,1,1,111
CUSTOMER_05751,538,1,71.02,1,1,2,112
CUSTOMER_05752,469,1,101.14,1,1,3,113
CUSTOMER_05753,270,1,62.379999999999995,2,1,2,212
CUSTOMER_05754,280,1,53.269999999999996,2,1,1,211
CUSTOMER_05755,172,1,183.37,3,1,4,314
CUSTOMER_05756,7,1,22.38,5,1,1,511
CUSTOMER_05757,465,1,75.11,1,1,2,112
CUSTOMER_05758,159,1,77.42,4,1,2,412
CUSTOMER_05759,283,1,101.47999999999999,2,1,3,213
CUSTOMER_05760,163,1,123.32000000000001,4,1,3,413
CUSTOMER_05761,249,1,74.33,3,1,2,312
CUSTOMER_05762,397,1,45.53,1,1,1,111
CUSTOMER_05763,449,1,121.47999999999999,1,1,3,113
CUSTOMER_05764,509,1,45.86,1,1,1,111
CUSTOMER_05765,203,1,199.15,3,1,4,314
CUSTOMER_05766,150,1,105.71000000000001,4,1,3,413
CUSTOMER_05767,19,1,167.36,5,1,4,514
CUSTOMER_05768,134,1,30.689999999999998,4,1,1,411
CUSTOMER_05769,125,1,670.51,4,1,5,415
CUSTOMER_05770,167,1,126.53999999999999,4,1,3,413
CUSTOMER_05771,83,1,69.04,5,1,2,512
CUSTOMER_05772,121,1,68.18,4,1,2,412
CUSTOMER_05773,399,1,87.64,1,1,3,113
CUSTOMER_05774,329,1,201.84,2,1,5,215
CUSTOMER_05775,266,1,75.08,2,1,2,212
CUSTOMER_05776,284,1,175.77,2,1,4,214
CUSTOMER_05777,508,1,84.64999999999999,1,1,2,112
CUSTOMER_05778,269,1,19.35,2,1,1,211
CUSTOMER_05779,247,1,94.39999999999999,3,1,3,313
CUSTOMER_05780,447,1,40.85,1,1,1,111
CUSTOMER_05781,170,1,138.22,4,1,4,414
CUSTOMER_05782,475,1,65.89,1,1,2,112
CUSTOMER_05783,379,1,73.16,1,1,2,112
CUSTOMER_05784,268,1,77.57,2,1,2,212
CUSTOMER_05785,90,1,260.73,5,1,5,515
CUSTOMER_05786,233,1,140.49,3,1,4,314
CUSTOMER_05787,114,1,124.60000000000001,4,1,3,413
CUSTOMER_05788,119,1,16.29,4,1,1,411
CUSTOMER_05789,409,1,82.67,1,1,2,112
CUSTOMER_05790,433,1,138.94,1,1,4,114
CUSTOMER_05791,321,1,145.07999999999998,2,1,4,214
CUSTOMER_05792,116,1,50.230000000000004,4,1,1,411
CUSTOMER_05793,289,1,58.0,2,1,2,212
CUSTOMER_05794,389,1,117.94,1,1,3,113
CUSTOMER_05795,8,1,58.589999999999996,5,1,2,512
CUSTOMER_05796,388,1,104.58,1,1,3,113
CUSTOMER_05797,163,1,912.0,4,1,5,415
CUSTOMER_05798,27,1,141.97,5,1,4,514
CUSTOMER_05799,156,1,48.29,4,1,1,411
CUSTOMER_05800,321,1,83.96000000000001,2,1,2,212
CUSTOMER_05801,82,1,137.81,5,1,4,514
CUSTOMER_05802,306,1,24.71,2,1,1,211
CUSTOMER_05803,131,1,31.22,4,1,1,411
CUSTOMER_05804,445,1,136.6,1,1,4,114
CUSTOMER_05805,336,1,161.37,2,1,4,214
CUSTOMER_05806,363,1,144.75,2,1,4,214
CUSTOMER_05807,468,1,207.98,1,1,5,115
CUSTOMER_05808,438,1,153.72,1,1,4,114
CUSTOMER_05809,230,1,36.62,3,1,1,311
CUSTOMER_05810,156,1,37.480000000000004,4,1,1,411
CUSTOMER_05811,351,1,41.75,2,1,1,211
CUSTOMER_05812,77,1,756.63,5,1,5,515
CUSTOMER_05813,32,1,70.89,5,1,2,512
CUSTOMER_05814,246,1,77.57,3,1,2,312
CUSTOMER_05815,54,1,25.39,5,1,1,511
CUSTOMER_05816,132,1,227.12,4,1,5,415
CUSTOMER_05817,198,1,122.13,3,1,3,313
CUSTOMER_05818,452,1,46.42,1,1,1,111
CUSTOMER_05819,255,1,135.51,2,1,4,214
CUSTOMER_05820,103,1,82.45,4,1,2,412
CUSTOMER_05821,368,1,42.78,2,1,1,211
CUSTOMER_05822,530,1,91.77,1,1,3,113
CUSTOMER_05823,139,1,56.39,4,1,2,412
CUSTOMER_05824,290,1,54.05,2,1,1,211
CUSTOMER_05825,487,1,33.51,1,1,1,111
CUSTOMER_05826,548,1,66.9,1,1,2,112
CUSTOMER_05827,152,1,84.05,4,1,2,412
CUSTOMER_05828,444,1,474.96000000000004,1,1,5,115
CUSTOMER_05829,92,1,84.13,5,1,2,512
CUSTOMER_05830,253,1,13.68,2,1,1,211
CUSTOMER_05831,505,1,127.41000000000001,1,1,3,113
CUSTOMER_05832,383,1,91.18,1,1,3,113
CUSTOMER_05833,244,1,202.0,3,1,5,315
CUSTOMER_05834,7,1,151.05,5,1,4,514
CUSTOMER_05835,230,1,49.089999999999996,3,1,1,311
CUSTOMER_05836,9,1,112.05,5,1,3,513
CUSTOMER_05837,231,1,92.57,3,1,3,313
CUSTOMER_05838,278,1,43.089999999999996,2,1,1,211
CUSTOMER_05839,49,1,174.13,5,1,4,514
CUSTOMER_05840,147,1,572.64,4,1,5,415
CUSTOMER_05841,260,1,64.1,2,1,2,212
CUSTOMER_05842,257,1,266.08,2,1,5,215
CUSTOMER_05843,27,1,98.57,5,1,3,513
CUSTOMER_05844,464,1,62.43,1,1,2,112
CUSTOMER_05845,141,1,68.03999999999999,4,1,2,412
CUSTOMER_05846,130,1,50.05,4,1,1,411
CUSTOMER_05847,203,1,112.33000000000001,3,1,3,313
CUSTOMER_05848,63,1,73.74,5,1,2,512
CUSTOMER_05849,407,1,103.55000000000001,1,1,3,113
CUSTOMER_05850,136,1,47.68,4,1,1,411
CUSTOMER_05851,419,1,158.69,1,1,4,114
CUSTOMER_05852,84,1,703.81,5,1,5,515
CUSTOMER_05853,442,1,647.4,1,1,5,115
CUSTOMER_05854,206,1,46.36,3,1,1,311
CUSTOMER_05855,32,1,33.43,5,1,1,511
CUSTOMER_05856,151,1,187.8,4,1,4,414
CUSTOMER_05857,296,1,153.17000000000002,2,1,4,214
CUSTOMER_05858,92,1,57.78,5,1,2,512
CUSTOMER_05859,419,1,86.8,1,1,3,113
CUSTOMER_05860,13,1,188.89,5,1,4,514
CUSTOMER_05861,138,1,33.230000000000004,4,1,1,411
CUSTOMER_05862,106,1,325.38,4,1,5,415
CUSTOMER_05863,244,1,76.85000000000001,3,1,2,312
CUSTOMER_05864,140,1,74.46000000000001,4,1,2,412
CUSTOMER_05865,434,1,44.75,1,1,1,111
CUSTOMER_05866,354,1,125.88000000000001,2,1,3,213
CUSTOMER_05867,222,1,225.11,3,1,5,315
CUSTOMER_05868,195,1,29.33,3,1,1,311
CUSTOMER_05869,78,1,179.68,5,1,4,514
CUSTOMER_05870,96,1,262.35,4,1,5,415
CUSTOMER_05871,146,1,733.5,4,1,5,415
CUSTOMER_05872,195,1,75.16,3,1,2,312
CUSTOMER_05873,373,1,24.939999999999998,1,1,1,111
CUSTOMER_05874,238,1,50.62,3,1,1,311
CUSTOMER_05875,339,1,59.25,2,1,2,212
CUSTOMER_05876,112,1,198.94,4,1,4,414
CUSTOMER_05877,123,1,145.66,4,1,4,414
CUSTOMER_05878,99,1,52.76,4,1,1,411
CUSTOMER_05879,169,1,228.62,4,1,5,415
CUSTOMER_05880,249,1,144.65,3,1,4,314
CUSTOMER_05881,108,1,47.74,4,1,1,411
CUSTOMER_05882,372,1,107.25,1,1,3,113
CUSTOMER_05883,423,1,155.35,1,1,4,114
CUSTOMER_05884,65,1,510.1,5,1,5,515
CUSTOMER_05885,482,1,57.18000000000001,1,1,2,112
CUSTOMER_05886,87,1,86.93,5,1,3,513
CUSTOMER_05887,407,1,35.089999999999996,1,1,1,111
CUSTOMER_05888,90,1,542.66,5,1,5,515
CUSTOMER_05889,61,1,139.70000000000002,5,1,4,514
CUSTOMER_05890,173,1,74.07,3,1,2,312
CUSTOMER_05891,497,1,70.92999999999999,1,1,2,112
CUSTOMER_05892,120,1,82.9,4,1,2,412
CUSTOMER_05893,385,1,173.33,1,1,4,114
CUSTOMER_05894,209,1,39.0,3,1,1,311
CUSTOMER_05895,319,1,47.68,2,1,1,211
CUSTOMER_05896,236,1,42.089999999999996,3,1,1,311
CUSTOMER_05897,221,1,69.73,3,1,2,312
CUSTOMER_05898,111,1,38.28,4,1,1,411
CUSTOMER_05899,238,1,145.56,3,1,4,314
CUSTOMER_05900,202,1,44.53,3,1,1,311
CUSTOMER_05901,37,1,137.52,5,1,4,514
CUSTOMER_05902,358,1,31.75,2,1,1,211
CUSTOMER_05903,445,1,139.07,1,1,4,114
CUSTOMER_05904,385,1,48.69,1,1,1,111
CUSTOMER_05905,119,1,310.01,4,1,5,415
CUSTOMER_05906,383,1,59.0,1,1,2,112
CUSTOMER_05907,28,1,113.66000000000001,5,1,3,513
CUSTOMER_05908,129,1,26.78,4,1,1,411
CUSTOMER_05909,161,1,35.769999999999996,4,1,1,411
CUSTOMER_05910,294,1,74.65,2,1,2,212
CUSTOMER_05911,412,1,27.77,1,1,1,111
CUSTOMER_05912,241,1,156.68,3,1,4,314
CUSTOMER_05913,4,1,56.6,5,1,2,512
CUSTOMER_05914,23,1,64.44,5,1,2,512
CUSTOMER_05915,427,1,159.46,1,1,4,114
CUSTOMER_05916,526,1,124.8,1,1,3,113
CUSTOMER_05917,452,1,180.85,1,1,4,114
CUSTOMER_05918,225,1,146.66,3,1,4,314
CUSTOMER_05919,398,1,259.31,1,1,5,115
CUSTOMER_05920,122,1,85.35000000000001,4,1,3,413
CUSTOMER_05921,40,1,58.28,5,1,2,512
CUSTOMER_05922,250,1,44.089999999999996,2,1,1,211
CUSTOMER_05923,216,1,37.0,3,1,1,311
CUSTOMER_05924,158,1,36.269999999999996,4,1,1,411
CUSTOMER_05925,162,1,109.0,4,1,3,413
CUSTOMER_05926,28,1,57.370000000000005,5,1,2,512
CUSTOMER_05927,346,1,34.089999999999996,2,1,1,211
CUSTOMER_05928,79,1,199.48,5,1,4,514
CUSTOMER_05929,495,1,45.17,1,1,1,111
CUSTOMER_05930,206,1,127.38000000000001,3,1,3,313
CUSTOMER_05931,434,1,38.75,1,1,1,111
CUSTOMER_05932,411,1,216.82,1,1,5,115
CUSTOMER_05933,159,1,125.54,4,1,3,413
CUSTOMER_05934,132,1,76.68,4,1,2,412
CUSTOMER_05935,139,1,61.32,4,1,2,412
CUSTOMER_05936,263,1,25.5,2,1,1,211
CUSTOMER_05937,318,1,45.089999999999996,2,1,1,211
CUSTOMER_05938,119,1,93.5,4,1,3,413
CUSTOMER_05939,385,1,163.91,1,1,4,114
CUSTOMER_05940,53,1,126.74,5,1,3,513
CUSTOMER_05941,130,1,67.28999999999999,4,1,2,412
CUSTOMER_05942,432,1,772.51,1,1,5,115
CUSTOMER_05943,659,1,155.2,1,1,4,114
CUSTOMER_05944,285,1,247.95000000000002,2,1,5,215
CUSTOMER_05945,491,1,84.9,1,1,2,112
CUSTOMER_05946,389,1,137.39,1,1,4,114
CUSTOMER_05947,184,1,145.73,3,1,4,314
CUSTOMER_05948,346,1,66.74,2,1,2,212
CUSTOMER_05949,77,1,475.45,5,1,5,515
CUSTOMER_05950,378,1,94.98,1,1,3,113
CUSTOMER_05951,356,1,388.6,2,1,5,215
CUSTOMER_05952,288,1,44.379999999999995,2,1,1,211
CUSTOMER_05953,248,1,44.089999999999996,3,1,1,311
CUSTOMER_05954,363,1,224.83,2,1,5,215
CUSTOMER_05955,317,1,144.57,2,1,4,214
CUSTOMER_05956,152,1,64.00999999999999,4,1,2,412
CUSTOMER_05957,158,1,139.98000000000002,4,1,4,414
CUSTOMER_05958,84,1,83.25,5,1,2,512
CUSTOMER_05959,148,1,74.05,4,1,2,412
CUSTOMER_05960,120,1,61.93,4,1,2,412
CUSTOMER_05961,233,1,185.85,3,1,4,314
CUSTOMER_05962,26,1,78.09,5,1,2,512
CUSTOMER_05963,413,1,181.76000000000002,1,1,4,114
CUSTOMER_05964,438,1,101.12,1,1,3,113
CUSTOMER_05965,125,1,182.35999999999999,4,1,4,414
CUSTOMER_05966,189,1,66.69,3,1,2,312
CUSTOMER_05967,245,1,59.1,3,1,2,312
CUSTOMER_05968,71,1,26.18,5,1,1,511
CUSTOMER_05969,254,1,22.33,2,1,1,211
CUSTOMER_05970,106,1,27.29,4,1,1,411
CUSTOMER_05971,200,1,411.34999999999997,3,1,5,315
CUSTOMER_05972,306,1,40.0,2,1,1,211
CUSTOMER_05973,186,1,48.08,3,1,1,311
CUSTOMER_05974,91,1,541.0,5,1,5,515
CUSTOMER_05975,237,1,53.77,3,1,1,311
CUSTOMER_05976,225,1,99.25,3,1,3,313
CUSTOMER_05977,334,1,49.7,2,1,1,211
CUSTOMER_05978,287,1,205.08,2,1,5,215
CUSTOMER_05979,55,1,16.78,5,1,1,511
CUSTOMER_05980,105,1,72.75999999999999,4,1,2,412
CUSTOMER_05981,172,1,39.75,3,1,1,311
CUSTOMER_05982,163,1,134.28,4,1,4,414
CUSTOMER_05983,274,1,125.75,2,1,3,213
CUSTOMER_05984,536,1,134.6,1,1,4,114
CUSTOMER_05985,205,1,35.05,3,1,1,311
CUSTOMER_05986,247,1,26.98,3,1,1,311
CUSTOMER_05987,418,1,179.35000000000002,1,1,4,114
CUSTOMER_05988,172,1,484.76,3,1,5,315
CUSTOMER_05989,508,1,219.35999999999999,1,1,5,115
CUSTOMER_05990,263,1,82.73,2,1,2,212
CUSTOMER_05991,6,1,42.44,5,1,1,511
CUSTOMER_05992,275,1,138.89000000000001,2,1,4,214
CUSTOMER_05993,161,1,55.09,4,1,2,412
CUSTOMER_05994,124,1,58.88,4,1,2,412
CUSTOMER_05995,174,1,100.2,3,1,3,313
CUSTOMER_05996,150,1,127.38000000000001,4,1,3,413
CUSTOMER_05997,445,1,45.69,1,1,1,111
CUSTOMER_05998,138,1,36.78,4,1,1,411
CUSTOMER_05999,483,1,43.05,1,1,1,111
CUSTOMER_06000,183,1,349.76,3,1,5,315
CUSTOMER_06001,166,1,35.57,4,1,1,411
CUSTOMER_06002,248,1,54.61,3,1,2,312
CUSTOMER_06003,123,1,62.74,4,1,2,412
CUSTOMER_06004,397,1,117.46000000000001,1,1,3,113
CUSTOMER_06005,180,1,106.37,3,1,3,313
CUSTOMER_06006,109,1,327.17,4,1,5,415
CUSTOMER_06007,452,1,67.42,1,1,2,112
CUSTOMER_06008,125,1,169.75,4,1,4,414
CUSTOMER_06009,319,1,46.01,2,1,1,211
CUSTOMER_06010,157,1,139.98000000000002,4,1,4,414
CUSTOMER_06011,47,1,71.61,5,1,2,512
CUSTOMER_06012,94,1,164.91,5,1,4,514
CUSTOMER_06013,88,1,69.04,5,1,2,512
CUSTOMER_06014,390,1,196.35000000000002,1,1,4,114
CUSTOMER_06015,328,1,75.75999999999999,2,1,2,212
CUSTOMER_06016,27,1,152.72,5,1,4,514
CUSTOMER_06017,379,1,207.76000000000002,1,1,5,115
CUSTOMER_06018,329,1,228.72,2,1,5,215
CUSTOMER_06019,61,1,29.61,5,1,1,511
CUSTOMER_06020,556,1,24.82,1,1,1,111
CUSTOMER_06021,89,1,37.129999999999995,5,1,1,511
CUSTOMER_06022,347,1,281.5,2,1,5,215
CUSTOMER_06023,400,1,244.15,1,1,5,115
CUSTOMER_06024,277,1,84.14,2,1,2,212
CUSTOMER_06025,281,1,75.07,2,1,2,212
CUSTOMER_06026,356,1,57.800000000000004,2,1,2,212
CUSTOMER_06027,170,1,138.6,4,1,4,414
CUSTOMER_06028,318,1,82.78,2,1,2,212
CUSTOMER_06029,449,1,78.09,1,1,2,112
CUSTOMER_06030,77,1,47.78,5,1,1,511
CUSTOMER_06031,137,1,106.38,4,1,3,413
CUSTOMER_06032,241,1,51.77,3,1,1,311
CUSTOMER_06033,207,1,91.66000000000001,3,1,3,313
CUSTOMER_06034,443,1,126.43,1,1,3,113
CUSTOMER_06035,342,1,30.0,2,1,1,211
CUSTOMER_06036,164,1,94.3,4,1,3,413
CUSTOMER_06037,312,1,115.22,2,1,3,213
CUSTOMER_06038,97,1,156.85,4,1,4,414
CUSTOMER_06039,291,1,100.34,2,1,3,213
CUSTOMER_06040,15,1,129.1,5,1,4,514
CUSTOMER_06041,436,1,83.93,1,1,2,112
CUSTOMER_06042,207,1,116.94,3,1,3,313
CUSTOMER_06043,447,1,85.14,1,1,2,112
CUSTOMER_06044,77,1,133.71,5,1,4,514
CUSTOMER_06045,299,1,41.839999999999996,2,1,1,211
CUSTOMER_06046,186,1,165.29,3,1,4,314
CUSTOMER_06047,145,1,70.77000000000001,4,1,2,412
CUSTOMER_06048,94,1,68.32000000000001,5,1,2,512
CUSTOMER_06049,363,1,39.78,2,1,1,211
CUSTOMER_06050,290,1,41.099999999999994,2,1,1,211
CUSTOMER_06051,14,1,101.64,5,1,3,513
CUSTOMER_06052,240,1,37.769999999999996,3,1,1,311
CUSTOMER_06053,224,1,95.21000000000001,3,1,3,313
