Order_id,Payment_sequential,Payment_type,Payment_installments,Payment_value
ORDER_54341,1,credit_card,8,539.94
ORDER_82128,1,credit_card,4,57.09
ORDER_15150,1,credit_card,1,63.52
ORDER_47659,1,credit_card,10,188.76
ORDER_33718,1,boleto,1,118.48
ORDER_12542,1,credit_card,3,139.93
ORDER_04700,1,credit_card,5,73.56
ORDER_42019,1,credit_card,2,50.13
ORDER_38197,1,credit_card,3,194.0
ORDER_57834,1,credit_card,1,45.69
ORDER_54965,1,credit_card,2,108.21
ORDER_71328,1,credit_card,1,58.09
ORDER_83707,1,credit_card,4,164.4
ORDER_82650,1,credit_card,1,27.29
ORDER_53950,1,credit_card,1,70.54
ORDER_11484,1,boleto,1,77.16
ORDER_04243,1,credit_card,1,57.06
ORDER_01977,1,credit_card,1,0.34
ORDER_81983,1,credit_card,4,264.06
ORDER_82410,1,credit_card,7,181.55
ORDER_41521,1,boleto,1,72.46
ORDER_55743,1,credit_card,5,130.89
ORDER_84683,1,credit_card,4,178.27
ORDER_17269,1,credit_card,10,1053.84
ORDER_76023,1,credit_card,1,84.49
ORDER_16722,1,credit_card,1,97.62
ORDER_14605,1,credit_card,1,105.77
ORDER_09888,1,credit_card,2,64.7
ORDER_27993,1,credit_card,12,321.58
ORDER_78317,1,boleto,1,82.53
ORDER_18198,1,boleto,1,160.53
ORDER_17668,3,voucher,1,3.64
ORDER_47901,1,credit_card,3,148.2
ORDER_23504,1,credit_card,10,102.87
ORDER_24072,1,credit_card,2,202.34
ORDER_07460,1,credit_card,1,69.14
ORDER_70834,1,credit_card,10,208.92
ORDER_08750,1,credit_card,1,78.64
ORDER_16429,1,boleto,1,126.37
ORDER_45733,1,credit_card,3,139.52
ORDER_74421,2,voucher,1,40.0
ORDER_49611,1,credit_card,3,75.85
ORDER_16003,1,credit_card,10,381.51
ORDER_45196,1,credit_card,5,156.51
ORDER_19083,1,credit_card,1,167.81
ORDER_14511,1,credit_card,2,128.5
ORDER_02058,1,voucher,1,42.0
ORDER_48360,1,boleto,1,133.95
ORDER_14318,1,credit_card,3,69.12
ORDER_69898,1,credit_card,4,319.19
ORDER_45123,1,credit_card,2,65.63
ORDER_08907,1,credit_card,1,26.07
ORDER_45044,1,credit_card,1,37.38
ORDER_48208,1,credit_card,1,77.57
ORDER_85796,1,credit_card,2,165.99
ORDER_85200,1,credit_card,1,87.3
ORDER_53706,1,boleto,1,206.49
ORDER_09881,1,credit_card,10,2818.74
ORDER_65797,1,credit_card,1,90.28
ORDER_71760,1,credit_card,4,91.96
ORDER_68348,1,boleto,1,91.79
ORDER_75741,1,credit_card,1,30.06
ORDER_37175,1,credit_card,1,148.22
ORDER_86150,10,voucher,1,8.46
ORDER_04994,1,credit_card,1,60.08
ORDER_69158,1,credit_card,7,164.79
ORDER_86491,1,credit_card,3,129.93
ORDER_24063,1,credit_card,3,79.24
ORDER_80464,1,credit_card,1,6.06
ORDER_79740,1,credit_card,10,107.78
ORDER_07203,1,boleto,1,31.75
ORDER_37669,1,credit_card,4,211.91
ORDER_16299,1,boleto,1,29.77
ORDER_22293,1,boleto,1,94.31
ORDER_27813,1,credit_card,2,166.7
ORDER_13969,1,boleto,1,32.68
ORDER_33596,1,boleto,1,40.22
ORDER_27723,1,boleto,1,568.0
ORDER_08002,1,credit_card,6,66.67
ORDER_64561,1,credit_card,2,116.94
ORDER_49212,1,credit_card,1,173.8
ORDER_82531,1,credit_card,1,77.7
ORDER_33878,1,debit_card,1,35.18
ORDER_66961,1,credit_card,1,36.69
ORDER_51786,1,credit_card,1,61.8
ORDER_83436,1,credit_card,3,120.54
ORDER_25087,1,credit_card,2,51.78
ORDER_54123,1,boleto,1,1972.03
ORDER_61733,1,credit_card,2,370.57
ORDER_62647,1,credit_card,1,43.71
ORDER_80446,1,credit_card,2,128.86
ORDER_46256,1,credit_card,3,75.01
ORDER_40579,1,boleto,1,50.56
ORDER_61681,1,credit_card,6,320.61
ORDER_65573,1,credit_card,3,87.94
ORDER_42058,1,credit_card,2,285.7
ORDER_56980,1,credit_card,4,223.84
ORDER_13889,1,credit_card,2,28.19
ORDER_16184,1,boleto,1,73.34
ORDER_28477,1,credit_card,1,173.3
ORDER_15384,1,credit_card,1,28.0
ORDER_07550,1,credit_card,5,142.54
ORDER_36351,1,boleto,1,66.1
ORDER_41753,1,credit_card,9,90.28
ORDER_84486,1,credit_card,10,235.28
ORDER_31136,1,credit_card,1,122.7
ORDER_18759,1,credit_card,1,112.08
ORDER_00287,1,boleto,1,101.34
ORDER_55957,1,credit_card,3,158.75
ORDER_38829,1,credit_card,3,79.22
ORDER_63877,1,credit_card,1,31.17
ORDER_80289,1,boleto,1,236.97
ORDER_19129,1,boleto,1,116.46
ORDER_87659,1,boleto,1,23.1
ORDER_54638,1,credit_card,3,187.84
ORDER_83399,1,credit_card,4,96.88
ORDER_69934,1,boleto,1,104.42
ORDER_23417,2,voucher,1,149.9
ORDER_79481,1,credit_card,6,127.66
ORDER_69195,1,credit_card,1,163.13
ORDER_51442,1,boleto,1,73.25
ORDER_15049,1,credit_card,2,178.34
ORDER_87615,2,voucher,1,250.0
ORDER_57223,1,credit_card,10,120.25
ORDER_20105,1,credit_card,1,29.88
ORDER_11310,1,credit_card,4,284.49
ORDER_58490,1,boleto,1,288.18
ORDER_10139,1,boleto,1,320.28
ORDER_72344,1,credit_card,10,155.72
ORDER_07204,1,boleto,1,163.06
ORDER_76470,1,credit_card,5,137.53
ORDER_34233,1,boleto,1,87.36
ORDER_52845,1,boleto,1,111.71
ORDER_87822,1,credit_card,8,238.81
ORDER_11091,1,credit_card,10,108.16
ORDER_15352,1,credit_card,4,40.62
ORDER_16775,1,credit_card,8,247.97
ORDER_42313,1,credit_card,1,71.78
ORDER_14464,2,voucher,1,23.01
ORDER_02734,1,credit_card,10,345.05
ORDER_20660,1,credit_card,1,210.72
ORDER_42120,2,voucher,1,82.46
ORDER_01834,1,boleto,1,65.14
ORDER_68518,1,credit_card,8,142.71
ORDER_75678,1,boleto,1,69.17
ORDER_57963,1,credit_card,4,191.58
ORDER_50198,1,credit_card,2,21.72
ORDER_18583,1,credit_card,1,20.68
ORDER_15842,1,credit_card,2,86.19
ORDER_13702,1,credit_card,3,56.86
ORDER_27739,1,credit_card,1,45.63
ORDER_12487,1,credit_card,1,217.85
ORDER_15718,1,credit_card,1,58.34
ORDER_52292,1,credit_card,7,93.57
ORDER_14035,1,credit_card,5,56.69
ORDER_70725,1,credit_card,5,258.08
ORDER_78856,1,credit_card,1,40.19
ORDER_66670,1,credit_card,4,332.48
ORDER_09616,1,credit_card,1,54.11
ORDER_73587,1,credit_card,2,20.51
ORDER_33468,1,credit_card,3,112.32
ORDER_05680,1,credit_card,1,31.98
ORDER_47275,1,credit_card,5,125.55
ORDER_45228,1,credit_card,1,53.9
ORDER_34891,1,credit_card,2,44.09
ORDER_81732,1,credit_card,5,278.24
ORDER_26350,1,credit_card,10,137.99
ORDER_71229,1,credit_card,3,30.09
ORDER_12634,1,boleto,1,70.63
ORDER_20463,1,credit_card,3,161.54
ORDER_30734,1,boleto,1,85.23
ORDER_76248,1,credit_card,5,97.71
ORDER_71319,1,credit_card,1,160.54
ORDER_70450,1,credit_card,10,383.25
ORDER_86695,1,credit_card,1,126.43
ORDER_40667,1,credit_card,5,109.31
ORDER_63853,1,credit_card,10,136.04
ORDER_03989,1,credit_card,1,91.66
ORDER_04743,1,credit_card,4,63.62
ORDER_51387,1,boleto,1,114.63
ORDER_25800,1,boleto,1,82.77
ORDER_15062,1,debit_card,1,134.91
ORDER_00064,1,credit_card,4,57.0
ORDER_60844,1,boleto,1,150.99
ORDER_04841,1,boleto,1,72.45
ORDER_58895,1,credit_card,1,29.33
ORDER_43322,1,credit_card,1,59.22
ORDER_12265,1,credit_card,3,162.39
ORDER_75354,1,credit_card,1,111.91
ORDER_53225,1,boleto,1,61.89
ORDER_69723,1,credit_card,10,249.08
ORDER_28518,1,credit_card,1,106.87
ORDER_16131,1,credit_card,8,1173.84
ORDER_81521,1,credit_card,4,94.76
ORDER_37024,1,credit_card,2,86.02
ORDER_57475,1,credit_card,1,92.9
ORDER_04854,1,credit_card,2,54.79
ORDER_13167,2,voucher,1,50.0
ORDER_72210,1,credit_card,10,297.91
ORDER_39584,1,credit_card,1,37.0
ORDER_43852,1,credit_card,5,56.78
ORDER_12260,1,credit_card,6,307.43
ORDER_65700,1,boleto,1,26.89
ORDER_84680,1,credit_card,3,245.15
ORDER_14508,1,credit_card,2,262.02
ORDER_37966,1,credit_card,10,245.11
ORDER_56828,1,credit_card,2,50.26
ORDER_58493,1,credit_card,1,65.94
ORDER_84417,1,boleto,1,78.2
ORDER_29725,1,credit_card,1,23.68
ORDER_64983,1,credit_card,7,385.0
ORDER_47449,1,credit_card,10,251.97
ORDER_04434,1,credit_card,3,82.7
ORDER_80907,1,credit_card,4,154.12
ORDER_08436,1,credit_card,1,20.39
ORDER_73313,1,credit_card,1,21.4
ORDER_55105,1,credit_card,1,41.29
ORDER_38030,1,credit_card,1,138.22
ORDER_37711,1,credit_card,1,28.03
ORDER_46002,1,boleto,1,62.59
ORDER_65953,1,credit_card,10,109.12
ORDER_20868,1,credit_card,3,32.09
ORDER_67485,1,credit_card,3,171.87
ORDER_31384,1,credit_card,10,607.87
ORDER_37018,1,credit_card,10,270.54
ORDER_74495,1,credit_card,2,22.29
ORDER_10592,1,credit_card,6,335.98
ORDER_80867,1,credit_card,5,124.34
ORDER_42528,1,boleto,1,110.32
ORDER_70634,1,credit_card,6,66.44
ORDER_63245,1,credit_card,10,144.76
ORDER_62807,1,credit_card,1,36.1
ORDER_10162,1,boleto,1,73.34
ORDER_68434,2,voucher,1,250.0
ORDER_65482,1,credit_card,4,171.13
ORDER_23780,1,credit_card,8,659.0
ORDER_05778,1,credit_card,8,107.78
ORDER_58837,1,credit_card,5,156.92
ORDER_59065,1,credit_card,1,87.26
ORDER_54676,1,boleto,1,39.0
ORDER_19547,1,credit_card,7,147.15
ORDER_45453,1,credit_card,4,45.09
ORDER_81964,1,credit_card,2,49.33
ORDER_56529,1,boleto,1,70.63
ORDER_03375,1,credit_card,5,184.87
ORDER_19471,1,credit_card,3,35.14
ORDER_70772,1,debit_card,1,77.89
ORDER_07424,1,credit_card,8,618.6
ORDER_54245,1,credit_card,4,46.84
ORDER_62481,1,credit_card,1,7.5
ORDER_47655,1,boleto,1,87.7
ORDER_67554,1,credit_card,4,313.86
ORDER_09609,1,credit_card,3,160.51
ORDER_64571,1,boleto,1,46.0
ORDER_04246,1,credit_card,1,36.85
ORDER_26173,1,credit_card,6,84.23
ORDER_29548,1,credit_card,8,101.5
ORDER_28086,1,boleto,1,62.99
ORDER_75850,1,boleto,1,139.62
ORDER_50103,1,credit_card,1,37.68
ORDER_86890,1,boleto,1,109.97
ORDER_54026,1,credit_card,2,135.73
ORDER_33722,1,debit_card,1,128.94
ORDER_12970,1,credit_card,10,275.46
ORDER_84300,1,credit_card,1,36.69
ORDER_05464,1,credit_card,2,21.04
ORDER_26093,1,credit_card,2,37.23
ORDER_26515,1,credit_card,1,28.2
ORDER_47150,2,voucher,1,9.91
ORDER_80288,1,credit_card,1,18.17
ORDER_72692,1,credit_card,6,132.57
ORDER_69473,1,credit_card,1,5.3
ORDER_86624,1,credit_card,8,358.44
ORDER_12671,1,credit_card,2,106.87
ORDER_40149,1,credit_card,2,133.28
ORDER_38591,1,credit_card,10,560.24
ORDER_69051,1,credit_card,7,302.52
ORDER_85228,1,boleto,1,357.13
ORDER_56357,1,boleto,1,203.67
ORDER_75286,1,boleto,1,77.77
ORDER_16209,1,credit_card,10,331.74
ORDER_74442,1,credit_card,10,246.36
ORDER_53324,1,boleto,1,197.06
ORDER_69403,1,voucher,1,2.26
ORDER_39443,1,boleto,1,67.39
ORDER_63376,1,credit_card,5,57.88
ORDER_42512,1,credit_card,5,111.6
ORDER_47167,1,credit_card,4,62.38
ORDER_28185,1,credit_card,5,155.63
ORDER_36086,1,credit_card,3,153.32
ORDER_70609,1,boleto,1,105.24
ORDER_03893,1,credit_card,2,123.82
ORDER_26067,1,credit_card,14,417.45
ORDER_48620,1,credit_card,2,77.57
ORDER_15402,1,credit_card,2,121.04
ORDER_64631,1,credit_card,1,117.08
ORDER_32044,1,credit_card,5,263.47
ORDER_11348,3,voucher,1,20.0
ORDER_63173,1,boleto,1,103.55
ORDER_02291,1,credit_card,5,97.24
ORDER_77726,1,credit_card,1,67.29
ORDER_66753,1,credit_card,10,488.55
ORDER_68100,1,credit_card,2,61.75
ORDER_76889,1,credit_card,1,22.44
ORDER_28911,1,credit_card,4,107.74
ORDER_37976,1,credit_card,1,24.1
ORDER_58508,1,boleto,1,125.23
ORDER_20088,1,credit_card,3,290.72
ORDER_43735,1,credit_card,3,207.8
ORDER_69139,1,credit_card,6,103.61
ORDER_08138,1,credit_card,1,27.85
ORDER_40230,1,credit_card,1,170.72
ORDER_05879,1,boleto,1,237.07
ORDER_10512,1,credit_card,1,69.34
ORDER_81770,1,credit_card,1,35.77
ORDER_50644,1,credit_card,1,75.25
ORDER_30084,1,credit_card,1,52.77
ORDER_23067,1,credit_card,10,213.41
ORDER_81570,1,boleto,1,71.65
ORDER_66523,1,credit_card,8,91.66
ORDER_13059,1,boleto,1,125.23
ORDER_45346,1,credit_card,2,170.7
ORDER_37146,1,credit_card,3,975.44
ORDER_12054,1,credit_card,1,159.12
ORDER_57099,1,credit_card,3,74.49
ORDER_40300,1,credit_card,4,220.71
ORDER_37613,1,boleto,1,173.85
ORDER_25064,1,credit_card,2,64.17
ORDER_17549,1,credit_card,2,112.71
ORDER_87203,1,boleto,1,231.74
ORDER_60437,1,credit_card,2,146.66
ORDER_82056,1,credit_card,5,148.15
ORDER_75035,1,credit_card,5,95.22
ORDER_67748,1,boleto,1,31.34
ORDER_49649,1,credit_card,2,163.48
ORDER_64657,1,credit_card,8,84.62
ORDER_35643,1,credit_card,1,41.63
ORDER_79690,4,voucher,1,19.06
ORDER_18168,1,credit_card,2,205.29
ORDER_85619,2,voucher,1,12.28
ORDER_34506,1,credit_card,8,169.78
ORDER_71027,1,credit_card,8,113.92
ORDER_49621,1,boleto,1,237.87
ORDER_28920,1,credit_card,3,271.54
ORDER_79924,1,boleto,1,35.19
ORDER_21665,1,credit_card,2,108.05
ORDER_25437,1,credit_card,2,55.0
ORDER_16063,1,credit_card,2,636.46
ORDER_45531,1,credit_card,1,133.5
ORDER_59550,1,credit_card,1,35.86
ORDER_43542,1,credit_card,1,46.79
ORDER_76309,1,credit_card,1,55.62
ORDER_01800,1,credit_card,1,66.99
ORDER_04505,1,credit_card,2,114.79
ORDER_74499,1,boleto,1,132.39
ORDER_41772,1,boleto,1,137.4
ORDER_62311,1,credit_card,3,94.22
ORDER_85376,1,credit_card,3,388.56
ORDER_22630,1,credit_card,5,53.22
ORDER_28555,1,credit_card,2,173.92
ORDER_71568,1,credit_card,1,145.56
ORDER_45169,1,boleto,1,112.71
ORDER_09863,1,credit_card,4,177.01
ORDER_25322,1,credit_card,3,124.93
ORDER_01920,1,credit_card,2,71.14
ORDER_03122,1,boleto,1,103.56
ORDER_08636,1,credit_card,1,86.08
ORDER_79749,1,credit_card,2,92.99
ORDER_57809,1,credit_card,2,179.32
ORDER_24056,3,voucher,1,57.69
ORDER_55371,1,boleto,1,55.29
ORDER_66039,1,credit_card,4,265.64
ORDER_57163,1,boleto,1,33.65
ORDER_82735,1,credit_card,1,42.86
ORDER_24658,1,credit_card,2,139.8
ORDER_16467,1,credit_card,8,323.68
ORDER_61172,1,credit_card,1,48.79
ORDER_54325,1,credit_card,7,74.32
ORDER_10965,1,credit_card,3,67.53
ORDER_30493,1,credit_card,1,37.91
ORDER_18384,1,boleto,1,1981.22
ORDER_04132,1,boleto,1,43.71
ORDER_35423,1,credit_card,4,305.89
ORDER_07396,1,credit_card,2,407.69
ORDER_17789,1,credit_card,1,102.4
ORDER_06734,1,credit_card,10,481.96
ORDER_64252,1,boleto,1,195.91
ORDER_07779,1,credit_card,1,11.63
ORDER_68854,1,credit_card,2,64.3
ORDER_13868,4,voucher,1,15.04
ORDER_40848,1,credit_card,1,33.17
ORDER_55106,2,voucher,1,50.0
ORDER_14065,1,credit_card,6,188.51
ORDER_62468,1,credit_card,1,77.89
ORDER_24023,1,credit_card,9,99.34
ORDER_63600,1,credit_card,3,150.74
ORDER_61538,1,boleto,1,106.87
ORDER_52969,1,credit_card,4,254.22
ORDER_05152,1,credit_card,4,76.36
ORDER_22422,1,credit_card,2,35.86
ORDER_77267,1,credit_card,5,74.67
ORDER_37590,1,credit_card,2,26.28
ORDER_12650,1,credit_card,6,148.15
ORDER_05827,1,credit_card,6,61.88
ORDER_27431,1,credit_card,2,86.34
ORDER_02076,1,credit_card,2,199.52
ORDER_87797,1,credit_card,1,46.71
ORDER_35872,1,credit_card,1,83.11
ORDER_41048,1,credit_card,5,138.93
ORDER_76221,1,credit_card,2,201.79
ORDER_13131,1,credit_card,1,144.36
ORDER_01025,1,credit_card,1,76.09
ORDER_19871,1,credit_card,2,117.51
ORDER_45261,1,boleto,1,27.35
ORDER_29343,1,credit_card,1,161.52
ORDER_78226,1,credit_card,2,86.15
ORDER_78168,1,credit_card,4,142.66
ORDER_51566,1,boleto,1,97.63
ORDER_67236,1,boleto,1,40.46
ORDER_22302,1,credit_card,2,56.9
ORDER_79593,1,credit_card,2,140.08
ORDER_18576,1,credit_card,2,104.68
ORDER_57000,1,credit_card,10,169.11
ORDER_02891,1,credit_card,5,179.99
ORDER_18161,1,credit_card,2,132.46
ORDER_64429,1,credit_card,1,17.59
ORDER_59501,1,boleto,1,31.79
ORDER_74209,1,credit_card,1,47.62
ORDER_43427,1,credit_card,3,122.76
ORDER_50863,1,credit_card,5,218.27
ORDER_32152,1,credit_card,1,69.81
ORDER_57649,1,credit_card,10,153.68
ORDER_05526,1,credit_card,1,70.02
ORDER_31348,1,boleto,1,26.77
ORDER_56228,1,boleto,1,33.38
ORDER_13799,1,credit_card,6,325.62
ORDER_12867,1,credit_card,1,29.33
ORDER_84452,1,voucher,1,17.64
ORDER_18430,1,credit_card,1,25.1
ORDER_24022,1,credit_card,1,27.38
ORDER_31789,1,credit_card,1,64.21
ORDER_15330,1,boleto,1,167.47
ORDER_18739,1,boleto,1,77.03
ORDER_86802,1,credit_card,6,145.5
ORDER_54663,1,credit_card,2,357.13
ORDER_60775,1,credit_card,3,105.16
ORDER_00211,1,credit_card,1,59.47
ORDER_87250,1,boleto,1,45.68
ORDER_79479,1,credit_card,6,113.38
ORDER_80773,1,credit_card,3,35.0
ORDER_22030,1,credit_card,1,84.82
ORDER_82731,1,credit_card,1,208.56
ORDER_56128,1,credit_card,5,177.03
ORDER_55633,1,boleto,1,189.22
ORDER_66290,1,credit_card,4,116.94
ORDER_69730,1,credit_card,3,60.86
ORDER_74901,1,boleto,1,28.22
ORDER_86144,1,boleto,1,43.54
ORDER_33985,1,credit_card,10,847.82
ORDER_04421,1,boleto,1,51.34
ORDER_29499,1,credit_card,4,244.0
ORDER_07763,1,boleto,1,89.45
ORDER_86450,1,boleto,1,43.22
ORDER_39933,1,credit_card,3,113.86
ORDER_06568,1,credit_card,10,106.16
ORDER_55262,1,credit_card,4,149.74
ORDER_69942,1,boleto,1,63.42
ORDER_59091,1,credit_card,1,29.31
ORDER_41075,1,credit_card,6,99.82
ORDER_72266,2,voucher,1,63.06
ORDER_79234,1,credit_card,1,192.11
ORDER_78948,1,credit_card,1,71.03
ORDER_15006,1,credit_card,2,146.68
ORDER_08144,1,debit_card,1,102.14
ORDER_71003,1,credit_card,3,65.09
ORDER_43457,1,credit_card,7,79.24
ORDER_15189,1,credit_card,1,61.05
ORDER_13476,2,voucher,1,79.9
ORDER_06054,1,credit_card,3,90.3
ORDER_05509,1,credit_card,2,138.12
ORDER_15178,1,boleto,1,73.34
ORDER_65043,1,credit_card,1,154.2
ORDER_29754,1,credit_card,10,238.54
ORDER_54853,1,boleto,1,225.13
ORDER_66979,4,voucher,1,5.18
ORDER_09400,1,credit_card,10,271.17
ORDER_43042,1,credit_card,5,50.86
ORDER_70148,1,boleto,1,187.63
ORDER_20803,1,boleto,1,127.5
ORDER_56652,1,credit_card,1,11.78
ORDER_53558,1,credit_card,3,255.26
ORDER_61585,1,credit_card,4,109.89
ORDER_35353,1,credit_card,2,73.13
ORDER_35377,1,boleto,1,166.5
ORDER_11491,1,credit_card,1,42.68
ORDER_85257,1,credit_card,10,282.38
ORDER_79251,10,voucher,1,1.47
ORDER_09809,1,credit_card,1,101.96
ORDER_19020,1,credit_card,5,102.17
ORDER_87497,2,voucher,1,50.0
ORDER_05922,1,credit_card,3,180.6
ORDER_84502,1,credit_card,3,32.38
ORDER_30445,1,credit_card,1,128.88
ORDER_02131,1,credit_card,5,71.37
ORDER_56509,1,credit_card,1,30.44
ORDER_20500,1,credit_card,1,201.54
ORDER_61077,1,credit_card,5,135.61
ORDER_50028,1,credit_card,2,134.27
ORDER_61003,1,credit_card,3,37.72
ORDER_85249,1,credit_card,2,124.52
ORDER_72045,1,boleto,1,131.17
ORDER_83704,1,credit_card,1,208.14
ORDER_19660,1,credit_card,2,205.37
ORDER_61780,1,credit_card,8,501.61
ORDER_21938,1,credit_card,5,259.91
ORDER_78236,1,credit_card,3,32.22
ORDER_47306,1,credit_card,6,126.78
ORDER_40180,1,credit_card,15,169.71
ORDER_42490,1,credit_card,4,86.6
ORDER_82318,1,credit_card,1,89.88
ORDER_80341,1,credit_card,1,36.73
ORDER_62509,1,credit_card,5,54.0
ORDER_17065,1,credit_card,8,268.31
ORDER_23302,1,credit_card,2,144.56
ORDER_69773,1,credit_card,1,156.64
ORDER_19393,1,credit_card,4,49.09
ORDER_38706,1,credit_card,2,115.84
ORDER_24194,1,credit_card,5,375.52
ORDER_68091,1,credit_card,1,38.99
ORDER_39270,1,credit_card,9,97.87
ORDER_61613,1,credit_card,2,235.28
ORDER_64451,1,credit_card,2,38.62
ORDER_32531,1,credit_card,2,48.21
ORDER_46766,1,credit_card,5,96.22
ORDER_16244,1,credit_card,6,299.7
ORDER_37249,1,credit_card,8,297.62
ORDER_14058,1,credit_card,1,105.36
ORDER_26329,1,boleto,1,149.87
ORDER_36551,1,voucher,1,7.02
ORDER_17262,1,boleto,1,41.76
ORDER_46666,1,boleto,1,126.53
ORDER_34198,1,credit_card,3,49.79
ORDER_16512,1,credit_card,8,580.47
ORDER_31319,1,credit_card,4,161.47
ORDER_21675,1,credit_card,5,309.61
ORDER_45973,1,credit_card,10,193.0
ORDER_18353,1,credit_card,1,100.0
ORDER_48070,1,boleto,1,68.64
ORDER_30680,1,credit_card,1,237.92
ORDER_27604,1,credit_card,8,723.72
ORDER_34511,1,credit_card,1,25.5
ORDER_87940,1,credit_card,8,420.13
ORDER_26860,1,credit_card,10,307.9
ORDER_69225,1,credit_card,1,127.69
ORDER_54322,1,credit_card,2,98.84
ORDER_77571,1,credit_card,3,205.55
ORDER_48597,1,credit_card,6,66.44
ORDER_83550,1,credit_card,1,41.63
ORDER_76572,1,credit_card,2,169.7
ORDER_44564,1,credit_card,2,56.29
ORDER_25194,9,voucher,1,8.0
ORDER_39094,1,credit_card,3,52.64
ORDER_57345,1,boleto,1,65.1
ORDER_79768,1,credit_card,2,142.55
ORDER_43955,1,credit_card,1,87.93
ORDER_29992,1,credit_card,4,52.0
ORDER_58410,1,credit_card,1,69.31
ORDER_26838,1,boleto,1,51.13
ORDER_56019,1,credit_card,5,366.14
ORDER_49700,1,credit_card,2,26.75
ORDER_51191,1,credit_card,4,91.11
ORDER_29169,1,boleto,1,245.68
ORDER_65481,1,boleto,1,69.9
ORDER_87227,1,credit_card,8,472.02
ORDER_17767,1,credit_card,1,34.78
ORDER_04693,1,credit_card,5,262.7
ORDER_60945,1,credit_card,3,71.14
ORDER_87013,1,credit_card,2,459.45
ORDER_04712,1,credit_card,2,27.29
ORDER_09713,1,credit_card,1,67.6
ORDER_50938,1,credit_card,2,129.41
ORDER_49909,1,credit_card,1,112.14
ORDER_71876,1,credit_card,3,36.45
ORDER_52604,1,boleto,1,44.09
ORDER_14913,1,credit_card,6,137.56
ORDER_65978,1,credit_card,3,308.84
ORDER_50628,1,boleto,1,43.78
ORDER_32104,1,credit_card,7,137.65
ORDER_23961,15,voucher,1,10.66
ORDER_37262,1,credit_card,9,92.98
ORDER_76528,1,credit_card,4,257.57
ORDER_01414,2,credit_card,1,24.11
ORDER_87952,1,credit_card,6,63.8
ORDER_76883,1,credit_card,5,66.78
ORDER_83477,1,boleto,1,22.27
ORDER_30397,1,credit_card,4,225.62
ORDER_04331,1,boleto,1,62.41
ORDER_31032,3,voucher,1,61.17
ORDER_23177,1,credit_card,1,28.88
ORDER_48047,1,debit_card,1,38.5
ORDER_15438,1,boleto,1,92.59
ORDER_83116,1,credit_card,10,159.56
ORDER_61427,1,credit_card,2,98.34
ORDER_68541,1,credit_card,1,72.08
ORDER_28035,1,boleto,1,431.46
ORDER_23109,2,voucher,1,57.93
ORDER_84555,1,credit_card,6,629.27
ORDER_87126,1,boleto,1,365.13
ORDER_73847,1,credit_card,5,223.0
ORDER_85602,1,credit_card,3,73.6
ORDER_34214,1,credit_card,1,95.34
ORDER_68726,1,boleto,1,33.72
ORDER_20774,1,credit_card,1,106.95
ORDER_81238,1,credit_card,1,20.08
ORDER_55151,1,credit_card,1,33.92
ORDER_32056,1,boleto,1,19.71
ORDER_39698,1,boleto,1,33.0
ORDER_50146,1,credit_card,1,182.91
ORDER_25397,1,credit_card,2,179.6
ORDER_40551,1,debit_card,1,49.65
ORDER_05467,1,credit_card,3,294.7
ORDER_71125,1,credit_card,4,117.78
ORDER_35648,1,credit_card,1,26.68
ORDER_33074,1,credit_card,2,26.78
ORDER_19958,1,credit_card,1,37.61
ORDER_28370,1,boleto,1,70.75
ORDER_42327,1,credit_card,6,67.5
ORDER_68515,1,credit_card,4,137.08
ORDER_03016,1,credit_card,5,392.62
ORDER_15699,1,credit_card,6,86.15
ORDER_87066,1,voucher,1,20.0
ORDER_21394,1,credit_card,1,63.71
ORDER_47293,1,credit_card,3,169.49
ORDER_25977,1,credit_card,1,132.63
ORDER_52241,1,credit_card,3,89.27
ORDER_42856,1,boleto,1,85.38
ORDER_30492,1,credit_card,1,46.2
ORDER_87778,1,voucher,1,68.55
ORDER_53063,1,credit_card,6,237.14
ORDER_74040,1,boleto,1,81.82
ORDER_20909,1,credit_card,6,63.5
ORDER_26675,1,credit_card,1,1.22
ORDER_01023,1,credit_card,3,176.16
ORDER_21694,1,credit_card,3,96.88
ORDER_74610,1,credit_card,1,90.31
ORDER_54004,1,credit_card,1,116.67
ORDER_81985,1,credit_card,2,69.05
ORDER_68834,1,credit_card,10,1544.62
ORDER_24398,1,credit_card,1,222.84
ORDER_66026,1,credit_card,7,171.49
ORDER_69859,1,credit_card,2,258.58
ORDER_06240,1,credit_card,6,69.49
ORDER_37263,1,credit_card,1,28.69
ORDER_11320,1,credit_card,2,139.38
ORDER_05001,1,credit_card,7,158.74
ORDER_11594,1,credit_card,4,77.57
ORDER_14925,1,credit_card,5,106.03
ORDER_26845,1,credit_card,6,63.6
ORDER_18810,1,boleto,1,33.42
ORDER_07431,1,boleto,1,102.86
ORDER_50126,1,boleto,1,373.11
ORDER_71230,1,credit_card,3,90.33
ORDER_34316,1,credit_card,8,230.15
ORDER_14736,1,boleto,1,64.1
ORDER_33299,1,credit_card,1,61.75
ORDER_25526,3,voucher,1,50.0
ORDER_16707,1,boleto,1,573.78
ORDER_34412,2,voucher,1,268.9
ORDER_38235,1,credit_card,2,77.53
ORDER_61706,1,boleto,1,48.79
ORDER_80920,1,credit_card,5,72.15
ORDER_10903,1,boleto,1,131.47
